10000,137158000
20000,250069000
30000,368981000
40000,475597000
50000,597693000
60000,708188000
70000,819938000
80000,939963000
90000,1073982000
100000,1189432000
110000,1321573000
120000,1424053000
130000,1579755000
140000,1689546000
150000,1829392000
160000,1947882000
170000,2055014000
180000,2183789000
190000,2319477000
