5000,68032000
7500,90327000
10000,126163000
12500,148365000
15000,182144000
17500,205951000
20000,240970000
22500,276771000
25000,296534000
27500,331561000
30000,365483000
32500,388171000
35000,423085000
37500,456756000
40000,497533000
42500,516260000
45000,546496000
47500,582120000
