45000,2706124000
145000,2590140000
245000,3414270000
345000,2666731000
445000,2758048000
545000,2929416000
645000,2791913000
745000,2486642000
845000,2967396000
945000,3295779000
1045000,3215821000
1145000,3351618000
1245000,3259373000
1345000,3127775000
1445000,2809486000
1545000,3045227000
1645000,3278681000
1745000,3107693000
1845000,2997730000
1945000,2546695000
