20000,290748000
60000,771733000
100000,1233337000
140000,1706255000
180000,2177516000
220000,2670735000
260000,3358834000
300000,3855473000
340000,4336236000
380000,4851935000
420000,5512691000
460000,6109001000
500000,6559817000
540000,7054813000
580000,7570447000
620000,8174098000
660000,8702291000
700000,9245628000
740000,9868341000
780000,10372875000
