50000,692414000
150000,1850261000
250000,3070943000
350000,4269067000
450000,5598317000
550000,6779736000
650000,7942667000
750000,9249377000
850000,10365090000
950000,11531260000
1050000,13000066000
1150000,14305647000
1250000,15459428000
1350000,16662861000
1450000,17936362000
1550000,19380444000
1650000,20374620000
1750000,21762172000
1850000,23126908000
1950000,24131534000
