15000,270975000
37500,275284000
60000,269833000
82500,246504000
105000,286366000
127500,260237000
150000,249725000
172500,271017000
195000,289459000
217500,253418000
240000,259742000
262500,247460000
285000,271422000
307500,265923000
330000,250393000
352500,247360000
375000,230611000
397500,241362000
420000,253274000
442500,255793000
