10000,141941000
20000,252611000
30000,370151000
40000,491194000
50000,594174000
60000,704545000
70000,861617000
80000,968171000
90000,1100647000
100000,1217326000
110000,1353890000
120000,1463000000
130000,1617148000
140000,1754211000
150000,1901563000
160000,2021152000
170000,2151624000
180000,2269311000
190000,2424694000
