15000,221166000
37500,452330000
60000,718901000
82500,982136000
105000,1239879000
127500,1525707000
150000,1803475000
172500,2067684000
195000,2375147000
217500,2698296000
240000,3005307000
262500,3263018000
285000,3568206000
307500,3844733000
330000,4147597000
352500,4465979000
375000,4775803000
397500,5074195000
420000,5423346000
442500,5791909000
