15000,218938000
37500,445021000
60000,719352000
82500,962842000
105000,1262203000
127500,1536170000
150000,1787521000
172500,2045990000
195000,2357908000
217500,2668678000
240000,2914770000
262500,3199394000
285000,3521349000
307500,3777394000
330000,4055299000
352500,4365295000
375000,4680651000
397500,4980832000
420000,5334014000
442500,5600509000
