30000,433095000
120000,1569938000
210000,2685105000
300000,3768692000
390000,4903088000
480000,6179766000
570000,7276704000
660000,8404984000
750000,9239189000
840000,10523481000
930000,11645397000
1020000,12806342000
1110000,13893919000
1200000,15107684000
1290000,16220484000
1380000,17332826000
1470000,18660876000
1560000,20027461000
1650000,21410404000
1740000,22591637000
