5000,66969000
7500,90205000
10000,127358000
12500,147836000
15000,186037000
17500,205803000
20000,240656000
22500,272785000
25000,298127000
27500,334955000
30000,354335000
32500,394333000
35000,426909000
37500,447629000
40000,475939000
42500,516905000
45000,547227000
47500,571253000
