5000,63000
7500,47000
10000,46000
12500,53000
15000,52000
17500,47000
20000,46000
22500,49000
25000,45000
27500,47000
30000,46000
32500,111000
35000,44000
37500,85000
40000,47000
42500,54000
45000,46000
47500,50000
