35000,523030000
135000,1614762000
235000,2772392000
335000,3998069000
435000,5207026000
535000,6486796000
635000,7643655000
735000,8982159000
835000,10367613000
935000,11535686000
1035000,12848528000
1135000,14052009000
1235000,15367396000
1335000,16698013000
1435000,17987665000
1535000,19568530000
1635000,20983061000
1735000,22291557000
1835000,23504926000
1935000,24750739000
