30000,425000
120000,289000
210000,495000
300000,308000
390000,289000
480000,283000
570000,285000
660000,322000
750000,295000
840000,767000
930000,318000
1020000,282000
1110000,385000
1200000,293000
1290000,273000
1380000,301000
1470000,273000
1560000,290000
1650000,279000
1740000,288000
