5000,34489000
7500,29751000
10000,27627000
12500,28402000
15000,28171000
17500,32243000
20000,27348000
22500,28811000
25000,30102000
27500,28022000
30000,30204000
32500,29379000
35000,32768000
37500,30937000
40000,28098000
42500,26159000
45000,26010000
47500,27842000
