5000,71581000
7500,89974000
10000,126297000
12500,148990000
15000,182984000
17500,216452000
20000,239825000
22500,276606000
25000,311659000
27500,345848000
30000,364093000
32500,403507000
35000,439018000
37500,480728000
40000,505627000
42500,541165000
45000,599833000
47500,608807000
