10000,115000
20000,100000
30000,96000
40000,167000
50000,94000
60000,99000
70000,92000
80000,92000
90000,475000
100000,96000
110000,378000
120000,92000
130000,167000
140000,164000
150000,93000
160000,238000
170000,474000
180000,91000
190000,92000
