20000,454154000
60000,442629000
100000,477776000
140000,454221000
180000,463947000
220000,444597000
260000,463195000
300000,453681000
340000,481042000
380000,468444000
420000,472691000
460000,462055000
500000,482969000
540000,477016000
580000,455231000
620000,496344000
660000,474279000
700000,456072000
740000,480508000
780000,511944000
