50000,3244338000
150000,3121428000
250000,3157892000
350000,3554291000
450000,3408098000
550000,3354869000
650000,3613015000
750000,3344282000
850000,3950103000
950000,3984121000
1050000,4252761000
1150000,3972844000
1250000,3764841000
1350000,3842985000
1450000,3937819000
1550000,3907503000
1650000,3717422000
1750000,3747414000
1850000,4031526000
1950000,3882242000
