45000,11185481000,5249085000
145000,10224021000,5245044000
245000,10627781000,5299941000
345000,9394628000,5094002000
445000,9390594000,5258039000
545000,9060290000,5039124000
645000,9840520000,5266910000
745000,10019005000,5120033000
845000,9479340000,5683757000
945000,10060443000,5469874000
1045000,9822962000,5088825000
1145000,8180255000,5071274000
1245000,9052357000,5324467000
1345000,10001396000,5300684000
1445000,9103791000,5711468000
1545000,12192958000,5874333000
1645000,10412310000,5333219000
1745000,10403462000,5322817000
1845000,10369535000,5668297000
1945000,10172248000,6075335000
