10000,300000,159000
20000,545000,350000
30000,289000,167000
40000,285000,162000
50000,292000,158000
60000,303000,166000
70000,296000,160000
80000,295000,158000
90000,295000,157000
100000,292000,159000
110000,299000,161000
120000,304000,163000
130000,553000,353000
140000,291000,162000
150000,297000,165000
160000,307000,162000
170000,296000,161000
180000,2010000,791000
190000,310000,176000
