25000,2277217000,1394650000
87500,2407704000,1593657000
150000,2237499000,1402604000
212500,2356045000,1652849000
275000,2389017000,1587943000
337500,2403142000,1552192000
400000,2416698000,1538097000
462500,2450864000,1536031000
525000,2551796000,1530214000
587500,2536443000,1622051000
650000,2478969000,1609380000
712500,2411798000,1551481000
775000,2497316000,1526895000
837500,2432036000,1563724000
900000,2428393000,1539390000
962500,2418859000,1593294000
1025000,2340688000,1595547000
1087500,2432575000,1512210000
1150000,2722061000,1557956000
1212500,2312182000,1511416000
