45000,9528000,723000
145000,37311000,728000
245000,69218000,1158000
345000,99485000,738000
445000,128700000,779000
545000,158402000,745000
645000,189580000,809000
745000,234005000,747000
845000,286424000,815000
945000,312107000,762000
1045000,333200000,825000
1145000,379305000,757000
1245000,398626000,733000
1345000,428345000,732000
1445000,470307000,735000
1545000,512934000,746000
1645000,624963000,739000
1745000,585078000,734000
1845000,617300000,750000
1945000,799808000,804000
