5000,152000,189000
7500,160000,190000
10000,150000,192000
12500,148000,187000
15000,156000,187000
17500,149000,195000
20000,147000,188000
22500,153000,189000
25000,150000,189000
27500,150000,188000
30000,159000,197000
32500,148000,190000
35000,150000,193000
37500,148000,189000
40000,150000,190000
42500,150000,193000
45000,152000,187000
47500,148000,188000
