25000,808000,680000
87500,604000,741000
150000,618000,777000
212500,616000,747000
275000,606000,767000
337500,612000,751000
400000,1188000,1891000
462500,636000,774000
525000,599000,740000
587500,1192000,1915000
650000,604000,781000
712500,601000,740000
775000,606000,765000
837500,594000,746000
900000,631000,775000
962500,1136000,894000
1025000,605000,762000
1087500,603000,795000
1150000,620000,750000
1212500,624000,775000
