40000,15766000,837000
140000,30510000,653000
240000,64345000,670000
340000,97907000,665000
440000,151877000,680000
540000,161309000,659000
640000,199195000,668000
740000,230875000,679000
840000,268384000,657000
940000,296142000,658000
1040000,373979000,1510000
1140000,368184000,1025000
1240000,457430000,661000
1340000,458022000,1160000
1440000,522425000,714000
1540000,592401000,666000
1640000,561290000,676000
1740000,590522000,669000
1840000,706496000,685000
1940000,752230000,703000
