40000,8818000,854000
140000,40107000,673000
240000,67684000,665000
340000,103139000,661000
440000,129509000,656000
540000,168185000,682000
640000,205783000,674000
740000,230845000,707000
840000,268171000,660000
940000,300968000,709000
1040000,335493000,684000
1140000,419802000,1506000
1240000,463908000,706000
1340000,518125000,664000
1440000,499815000,699000
1540000,554808000,697000
1640000,549678000,690000
1740000,594495000,681000
1840000,696744000,2219000
1940000,782453000,694000
