30000,3758330000,2120798000
120000,3143590000,2072879000
210000,3355375000,2266801000
300000,3162382000,2254146000
390000,3256510000,2268083000
480000,3383884000,2193636000
570000,3350918000,2264695000
660000,3372589000,2275380000
750000,3330951000,2237219000
840000,3279814000,2283747000
930000,3312007000,2302980000
1020000,3360920000,2313314000
1110000,3299860000,2204112000
1200000,3524863000,2463142000
1290000,3876523000,2303663000
1380000,3348597000,2404550000
1470000,3430193000,2166486000
1560000,3412238000,2117401000
1650000,3516973000,2160658000
1740000,3319237000,2242689000
